id,x,y
1282791109_00000010,-0.722209130001081,0.4212651655478119
1282791109_00000020,0.1858366743002356,1.4061127854116766
1282791109_00000030,0.9532203572995894,1.3750251279753802
1282791109_00000040,-0.7258931073862713,0.45073945859891035
1282791109_00000050,0.8005605445075699,1.2290229603808716
1282791109_00000060,0.9578423558440882,0.5535041399045655
1282791109_00000070,-0.1896913846390845,1.5028154089952293
1282791109_00000080,-0.21799389565059776,0.4106305455872022
1282791109_00000090,0.4215178581067142,1.0568991955500722
1282791109_00000100,1.7210108882286512,0.41073603064072917
1282791109_00000110,-0.2615903470053011,0.841318090882226
1282791109_00000120,-0.001891143855243938,-0.5514285062771936
1282791109_00000130,0.7611499322876701,0.10518246244689983
1282791109_00000140,0.6340729604228912,0.3966423265326168
1282791109_00000150,0.12916450297768825,-0.39271354699755917
1282791109_00000160,-0.28693259541761773,-0.19129612464976445
1282791109_00000170,1.0063502138644456,0.4667152219830768
1282791109_00000180,-0.3316426826311548,0.42554111040458464
1282791109_00000190,0.7526585544047422,-0.16736729744000817
1282791109_00000200,0.8311197347652953,1.6902604667427015
1282791109_00000210,1.4217062763928054,1.1620690854950482
1282791109_00000220,1.5715055221630883,1.0798295425995876
1282791109_00000230,-0.3755571560373608,1.346765823346812
1282791249_00000010,0.5315768415173091,-0.37748258303984766
1282791249_00000020,-0.20541857142172706,-0.24253182926820163
1282791249_00000030,1.3023992392961772,1.3857363025833214
1282791249_00000040,1.673236552453535,0.43481058120344074
1282791249_00000050,0.9619993907893443,1.4613982917213018
1282791249_00000060,-0.6300379377124011,0.010864256967347049
1282791249_00000070,0.04397402047487769,0.2892155571630786
1282791249_00000080,0.33257746559348134,-0.6944797851501582
1282791249_00000090,1.4701375606710885,-0.02899410397304049
1282791249_00000100,0.10757797040625912,0.12472044738999691
1282791249_00000110,0.5300183741445849,1.643186182730448
1282791249_00000120,0.7792178500984234,0.6297691690409071
1282791249_00000130,0.6625697283008556,0.9213165144228028
1282791249_00000140,-0.5213584740719833,1.034210925864868
1282791249_00000150,1.4955677500067877,1.2410106713446858
1282791249_00000160,-0.03666024451386214,-0.6226108611279124
1282791249_00000170,0.4062265143605252,1.6529203348782007
1282791249_00000180,1.2873413390144814,-0.1097603563631127
1282791249_00000190,-0.6380971401565917,0.9381968888521163
1282791362_00000010,-0.2548217753256324,1.4365357990234473
1282791362_00000020,1.70635152285528,0.7083779801730716
1282791362_00000030,1.7058697239390812,0.5348423180806455
1282791362_00000040,0.6875048868015807,-0.7255765594182534
1282791362_00000050,0.28062349209538856,0.41220112603001197
1282791362_00000060,-0.21234776084973941,1.4858270749266138
1282791362_00000070,1.1831831620016682,-0.39085521838517223
1282791362_00000080,-0.06629462858290522,-0.5042629864494897
1282791362_00000090,0.46182130971388663,1.2907144946017104
1282791362_00000100,0.7969978898205863,-0.3593650783684237
1282791362_00000110,-0.13468003327754988,0.8009063291783043
1282791362_00000120,0.10000884501097289,-0.4821166630461462
1282791362_00000130,0.6442402290086253,0.09314918864980577
1282791362_00000140,1.332739465289194,0.9678986455711888
1282791362_00000150,0.7137699365974505,1.063919903002069
1282791362_00000160,-0.48605797241988297,-0.2573269789373995
1282791362_00000170,0.42515479822440505,0.9023781067057567
1282791362_00000180,0.1048540052556456,-0.595928861268632
1282791362_00000190,0.5712939754346863,1.1849599621872506
1282791362_00000200,-0.32928073163565014,0.029048125038280106
1282791362_00000210,-0.017629974137606086,0.28261059415367795
1282791362_00000220,0.9196282034665314,-0.14578247391661117
1282791362_00000230,0.33835297250266183,1.6137091626595443
1282791362_00000240,0.7057437561100905,0.9915887724597066
1282791362_00000250,0.1919707631801014,-0.20543983211603783
1282791362_00000260,-0.017971022372678756,-0.31309009863520826
1282791362_00000270,-0.08920171022824366,-0.5041117011710181
1282791362_00000280,-0.41180770515895704,1.0654136099091982
1282791362_00000290,-0.07967752124127095,-0.4814198268837341
1282791362_00000300,0.5351020126732242,0.6772702963831487
1282791362_00000310,0.31250886671711875,-0.38550289395862725
1282791362_00000320,-0.5283514608615977,0.5474776082026501
1282791362_00000330,1.4305466682237595,-0.2163630822837946
1282791362_00000340,0.4047350482533227,0.31013959243386746
1282791362_00000350,-0.7059467261584644,0.6654148215677348
1282791362_00000360,-0.37175285837427585,-0.36564802665023943
1282791362_00000370,0.10886667759979222,-0.18673688756175288
1282791362_00000380,0.22077898137760754,-0.2577583177482524
1282791362_00000390,0.22460313674243362,-0.439062620435941
1282791362_00000400,-0.3289951523211978,-0.3752827930701771
128279146X_00000010,0.5240165678148003,0.6647272304677624
128279146X_00000020,0.060296701199023015,0.25787956683336316
128279146X_00000030,-0.07770559580927129,1.5279037808928855
128279146X_00000040,1.060633304701105,-0.1737576868757882
128279146X_00000050,-0.2801555202104215,1.377320860800435
1283943212_00000010,-0.4723728387967096,-0.07390429247655055
1283943212_00000020,0.3729031148039772,0.5419945440911061
1283943212_00000030,-0.5056775409318388,0.4207647200117208
1283943212_00000040,0.605463727789215,0.8935150462755427
1283943212_00000050,-0.5110410073677449,1.1627875590433192
1283943212_00000060,1.635764966197171,0.0947103979437711
1283943212_00000070,-0.4826525249047935,0.016957518417190186
1283943212_00000080,1.1267273341558928,0.017793891219691424
1283943212_00000090,0.07075972226026295,0.012536433849257489
1283943212_00000100,-0.4282766136778938,1.2842766321160004
1283943212_00000110,-0.5112942568156216,0.3976279712685922
1283943212_00000120,1.0407150427687037,0.5398291351347331
1283943212_00000130,-0.5944363063093471,-0.07904138177138186
1283943212_00000140,-0.7247462207554779,0.33736521834760846
1283943212_00000150,0.9765531223805761,1.3491155527177736
1283943212_00000160,-0.02601263750835752,1.5485447705957132
1283943212_00000170,1.4456158065092086,-0.2327541779421126
1283943212_00000180,0.8356520723332401,-0.6445590624623462
1283943212_00000190,0.7476999816589586,0.13571198399177634
1283943212_00000200,0.8019018655258942,1.6073670882629352
1283943212_00000210,-0.34724940018391875,-0.3255516440273452
1283943212_00000220,-0.05148060526440848,-0.6101953299905333
1283943212_00000230,-0.4179864401875736,-0.3149006526519668
1283943212_00000240,0.3157978598226463,0.6584985649964163
1283943212_00000250,1.5065145389209018,-0.045262208083757804
1283943212_00000260,-0.4681333211827624,0.8335026350723465
1283943212_00000270,0.676785243695408,-0.19676040419291776
1283943212_00000280,-0.1657452955351596,-0.3078844452441136
1283943212_00000290,-0.6535025923875251,0.9265929310495785
1283943212_00000300,-0.45096569978908135,0.4365146768343115
1283943212_00000310,-0.47230695489916236,0.3322992716177934
1283943212_00000320,1.539517452381474,0.08525025448212202
1283943212_00000330,1.1097133561192625,1.3406356740104308
1283943212_00000340,1.0793407474495602,1.2784323241063718
1283943212_00000350,0.29075020353092595,0.8937852944908969
1283943220_00000010,-0.6713970003478598,0.12780201445596126
1283943220_00000020,0.6515235121141256,1.653208665183733
1283943220_00000030,0.9837233310610923,1.2409329563183562
1283943220_00000040,1.2313476943758372,0.9317034427969652
1283943220_00000050,0.2776650634437276,-0.6157755142968309
1283943220_00000060,-0.28344729033696714,1.4162856927286962
1283943220_00000070,-0.34557151484167004,1.2099104546718298
1283943220_00000080,1.4051361567228733,0.32256234964597436
1283943220_00000090,0.29780991542746255,1.6376184302279457
1283943220_00000100,0.11689840847084526,0.07281978860444337
1283943220_00000110,0.9663542996049682,1.2053624165571868
1283943220_00000120,-0.6368950869825496,0.8290010442131169
1283943220_00000130,-0.7339456616513833,0.49649925225833114
1283943220_00000140,0.9417383764810062,0.074166321932146
1283943220_00000150,-0.6651557889605223,0.7564288647689077
1283943220_00000160,1.5800927403439604,0.271853285075139
1283943220_00000170,0.12642466348146725,-0.639311059778935
1283943220_00000180,1.2507486167277246,1.3282941297027884
